Algorithm: Simulated Annealing
City map: 312_City_Distances.txt
Number of times this algorithm was run: 1000
Number of child states per generation: 1000
Shortest route found was 167550 units long.
Shortest route took 101 generations to find
Shortest route:
73, 143, 152, 239, 186, 187, 88, 9, 273, 100, 194, 125, 50, 74, 188, 165, 91, 48, 223, 278, 42, 170, 206, 116, 176, 28, 250, 97, 212, 270, 306, 39, 201, 2, 45, 33, 14, 112, 168, 229, 242, 163, 274, 233, 27, 142, 203, 159, 72, 77, 78, 35, 30, 56, 117, 81, 217, 58, 297, 130, 86, 292, 24, 289, 44, 247, 92, 310, 241, 224, 47, 101, 285, 98, 238, 243, 16, 272, 307, 290, 160, 145, 308, 4, 69, 32, 202, 87, 25, 185, 244, 267, 218, 205, 147, 119, 118, 182, 89, 7, 60, 283, 228, 180, 62, 230, 258, 105, 10, 53, 183, 138, 111, 153, 121, 141, 294, 275, 216, 222, 110, 266, 8, 51, 94, 61, 209, 298, 215, 256, 199, 23, 66, 18, 301, 90, 225, 253, 136, 144, 137, 277, 95, 295, 108, 11, 161, 178, 154, 252, 31, 122, 102, 63, 71, 109, 34, 6, 3, 0, 305, 293, 131, 175, 76, 120, 174, 219, 5, 299, 129, 104, 210, 1, 279, 309, 41, 151, 259, 150, 169, 164, 67, 84, 204, 54, 207, 127, 179, 221, 173, 286, 83, 291, 245, 139, 115, 65, 126, 146, 214, 36, 195, 57, 148, 311, 226, 191, 64, 234, 192, 80, 21, 232, 99, 287, 197, 79, 264, 55, 156, 213, 200, 107, 235, 269, 26, 227, 93, 265, 288, 257, 254, 172, 184, 284, 220, 193, 128, 240, 251, 208, 43, 255, 113, 280, 237, 68, 22, 19, 155, 198, 124, 268, 59, 263, 132, 190, 46, 282, 262, 177, 296, 123, 211, 260, 304, 149, 236, 248, 140, 70, 135, 246, 12, 75, 20, 171, 300, 271, 17, 37, 158, 29, 15, 231, 106, 166, 49, 38, 114, 303, 133, 134, 103, 196, 281, 85, 157, 181, 40, 52, 96, 276, 13, 167, 302, 189, 249, 162, 82, 261, 
Average distance by generation:
--------------------------------------------------
378474,1000
373711,1000
367806,1000
362613,1000
358857,1000
354391,1000
350198,1000
346254,1000
342530,1000
338932,1000
335395,1000
331854,1000
328367,1000
324960,1000
321620,1000
318399,1000
315260,1000
312197,1000
309214,1000
306311,1000
303446,1000
300677,1000
297996,1000
295358,1000
292782,1000
290285,1000
287858,1000
285460,1000
283121,1000
280852,1000
278628,1000
276444,1000
274299,1000
272208,1000
270147,1000
268130,1000
266153,1000
264217,1000
262312,1000
260439,1000
258590,1000
256774,1000
254990,1000
253235,1000
251520,1000
249832,1000
248165,1000
246519,1000
244922,1000
243363,1000
241831,1000
240305,1000
238776,1000
237282,1000
235810,1000
234369,1000
232951,1000
231562,1000
230189,1000
228814,1000
227477,1000
226166,1000
224874,1000
223629,1000
222386,1000
221178,1000
219983,1000
218800,1000
217627,1000
216488,1000
215376,1000
214265,1000
213182,1000
212107,1000
211047,1000
210008,1000
208970,1000
207959,1000
206960,1000
205973,1000
205012,1000
204064,1000
203132,1000
202220,1000
201331,1000
200454,1000
199598,1000
198722,1000
197885,1000
197052,1000
196242,1000
195461,1000
194700,1000
193933,1000
193185,1000
192452,1000
191742,1000
191024,1000
190314,1000
189621,1000
188935,1000
