Algorithm: Hill Climbing
City map: 312_City_Distances.txt
Number of times this algorithm was run: 1000
Number of child states per generation: 1000
Shortest route found was 99030 units long.
Shortest route took 122 generations to find
Shortest route:
212, 253, 154, 38, 82, 180, 193, 176, 127, 298, 2, 250, 116, 90, 158, 45, 293, 17, 5, 197, 128, 65, 264, 148, 173, 70, 113, 139, 252, 21, 20, 223, 88, 191, 174, 121, 125, 161, 275, 287, 258, 164, 107, 131, 124, 8, 75, 184, 190, 136, 171, 283, 226, 36, 248, 268, 278, 105, 95, 115, 306, 18, 14, 228, 270, 112, 168, 222, 200, 52, 305, 108, 79, 31, 62, 263, 276, 29, 99, 138, 259, 220, 219, 207, 46, 1, 63, 64, 273, 27, 22, 203, 67, 237, 291, 68, 211, 73, 56, 236, 32, 202, 106, 26, 254, 215, 199, 91, 165, 157, 213, 122, 34, 153, 59, 311, 309, 114, 110, 41, 279, 48, 123, 294, 195, 134, 221, 232, 188, 216, 300, 140, 109, 55, 194, 255, 150, 235, 132, 149, 155, 198, 310, 247, 217, 35, 166, 304, 227, 78, 269, 261, 146, 189, 71, 249, 11, 10, 49, 144, 37, 66, 97, 54, 229, 242, 163, 100, 169, 94, 187, 15, 120, 102, 96, 6, 61, 104, 260, 297, 130, 69, 4, 58, 277, 80, 93, 85, 201, 39, 209, 265, 126, 233, 274, 246, 295, 135, 175, 245, 101, 192, 152, 218, 240, 87, 117, 81, 160, 172, 84, 133, 76, 83, 3, 210, 186, 143, 92, 285, 267, 25, 86, 234, 24, 43, 145, 308, 208, 290, 307, 292, 205, 224, 241, 98, 147, 119, 118, 16, 243, 239, 238, 47, 244, 289, 272, 89, 7, 182, 30, 57, 40, 271, 23, 196, 225, 74, 159, 19, 111, 167, 296, 151, 181, 137, 162, 178, 12, 282, 303, 141, 281, 204, 206, 183, 156, 13, 44, 251, 185, 257, 77, 72, 231, 129, 256, 302, 51, 214, 103, 50, 280, 0, 142, 179, 28, 288, 266, 9, 53, 301, 42, 170, 33, 177, 262, 284, 60, 286, 299, 230, 
Average distance by generation:
--------------------------------------------------
379230,1000
374458,1000
368576,1000
363381,1000
359622,1000
355142,1000
350930,1000
346998,1000
343324,1000
339718,1000
336161,1000
332594,1000
329098,1000
325667,1000
322331,1000
319080,1000
315941,1000
312856,1000
309850,1000
306939,1000
304084,1000
301307,1000
298619,1000
295996,1000
293452,1000
290944,1000
288477,1000
286086,1000
283748,1000
281452,1000
279205,1000
277006,1000
274860,999
272739,999
270668,995
268640,995
266628,995
264663,994
262731,992
260833,992
258967,992
257136,989
255336,988
253558,986
251810,985
250068,983
248373,978
246693,976
245034,974
243406,968
241814,966
240240,961
238705,957
237164,953
235633,946
234129,941
232651,937
231190,933
229737,931
228313,928
226895,927
225495,923
224081,916
222706,912
221374,906
220081,898
218730,894
217442,891
216136,882
214855,871
213628,858
212376,848
211154,839
209976,828
208779,818
207607,810
206420,803
205284,791
204136,777
203001,767
201897,761
200787,749
199662,738
198596,726
197540,715
196485,709
195409,698
194343,692
193316,679
192291,670
191337,662
190285,655
189293,645
188318,635
187334,630
186411,623
185461,613
184554,600
183658,594
182728,581
181833,570
180932,562
180066,553
179204,545
178324,533
177443,522
176595,509
175797,500
174998,490
174170,481
173416,475
172573,465
171806,456
171011,445
170235,437
169467,427
168653,418
167937,407
167159,395
166379,386
165727,378
164997,369
164306,360
163552,354
162808,346
162170,342
161536,337
160890,332
160218,328
159538,317
158973,310
158290,300
157646,293
156981,288
156381,284
155776,275
155157,264
154599,253
154019,246
153384,241
152871,230
152275,221
151766,215
151205,209
150667,205
150058,203
149587,197
149025,194
148456,189
148011,185
147580,179
146985,176
146400,170
146005,164
145447,161
144901,159
144410,151
143880,149
143327,147
142870,144
142359,143
141865,143
141430,140
141160,136
140686,135
140237,131
139828,129
139387,125
138946,122
138456,120
138088,116
137572,113
137040,112
136478,106
136060,103
135688,101
135173,100
134754,98
134321,97
133772,95
133352,95
132976,93
132531,91
131990,88
131286,84
130864,81
130508,79
130138,78
129641,77
129230,77
129005,75
128812,72
128418,70
128073,70
127691,65
127461,63
127098,62
126962,61
126508,57
126191,57
125974,56
125642,56
125373,54
124962,52
124634,51
124389,50
124028,47
123735,46
123430,46
123166,46
123028,44
122841,43
122566,43
122359,42
122039,42
121538,40
120913,38
120358,37
120077,37
119759,36
119433,36
119232,35
119296,33
119135,32
118804,31
118446,30
117958,29
117748,28
117775,27
117326,26
117044,23
116764,23
116342,22
116026,22
115521,21
115185,21
114876,20
114982,19
114497,18
114317,17
114092,17
113637,15
112742,14
112478,13
112036,13
111745,13
111892,12
112386,11
112030,9
111934,9
110833,7
110683,7
110455,7
110631,6
110490,6
109209,5
109072,5
106948,4
107652,3
107482,3
107315,3
107215,3
107056,3
106732,3
106535,3
105972,3
106823,2
106438,2
106111,2
105845,2
105573,2
105439,2
105242,2
105111,2
104991,2
104797,2
104720,2
104426,2
103443,2
103293,2
103104,2
102956,2
102680,2
102462,2
102147,2
101886,2
101681,2
104254,1
104101,1
